15-12-2021,BOROLTD,Smallcap,Industrials
15-12-2021,ANSALHSG,Smallcap,Realty
15-12-2021,PEARLPOLY,Smallcap,FMCG
15-12-2021,PRECWIRE,Smallcap,Metals
15-12-2021,AGROPHOS,Smallcap,Industrials
15-12-2021,TOTAL,Smallcap,Miscellaneous
15-12-2021,BIL,Smallcap,FMCG
15-12-2021,SRPL,Smallcap,FMCG
15-12-2021,KAPSTON,Smallcap,Miscellaneous
15-12-2021,MITTAL,Smallcap,Textiles
15-12-2021,AKSHOPTFBR,Smallcap,Industrials
15-12-2021,NITCO,Smallcap,Industrials
16-12-2021,EASTSILK,Smallcap,Textiles
16-12-2021,GINNIFILA,Smallcap,Textiles
16-12-2021,BOROLTD,Smallcap,Industrials
16-12-2021,WEBELSOLAR,Smallcap,FMCG
16-12-2021,ASAL,Smallcap,Auto
16-12-2021,KITEX,Smallcap,FMCG
16-12-2021,SRPL,Smallcap,FMCG
16-12-2021,KAPSTON,Smallcap,Miscellaneous
16-12-2021,ENERGYDEV,Smallcap,Miscellaneous
16-12-2021,MORARJEE,Smallcap,Textiles
16-12-2021,NITCO,Smallcap,Industrials
16-12-2021,ROHITFERRO,Smallcap,Industrials
16-12-2021,HUBTOWN,Smallcap,Realty
16-12-2021,ARSSINFRA,Smallcap,Realty
16-12-2021,GAL,Smallcap,Metals
17-12-2021,BOROLTD,Smallcap,Industrials
17-12-2021,KANANIIND,Smallcap,Miscellaneous
17-12-2021,WEBELSOLAR,Smallcap,FMCG
17-12-2021,KAPSTON,Smallcap,Miscellaneous
17-12-2021,ROHITFERRO,Smallcap,Industrials
17-12-2021,GLOBALVECT,Smallcap,Services
17-12-2021,CCCL,Smallcap,Realty
17-12-2021,GOKUL,Smallcap,FMCG
17-12-2021,LGBFORGE,Smallcap,Industrials
17-12-2021,EXCEL,Smallcap,I.T
20-12-2021,PREMIER,Smallcap,FMCG
20-12-2021,FEL,Smallcap,FMCG
20-12-2021,KAPSTON,Smallcap,Miscellaneous
20-12-2021,EDUCOMP,Smallcap,I.T
20-12-2021,ROHITFERRO,Smallcap,Industrials
20-12-2021,TANTIACONS,Smallcap,Realty
20-12-2021,ANKITMETAL,Smallcap,Metals
20-12-2021,LGBFORGE,Smallcap,Industrials
20-12-2021,INDOSOLAR,Smallcap,FMCG
21-12-2021,FELDVR,Smallcap,FMCG
21-12-2021,MTNL,Smallcap,Telecom
21-12-2021,APARINDS,Smallcap,FMCG
21-12-2021,PROZONINTU,Smallcap,Realty
21-12-2021,MANAKCOAT,Smallcap,Metals
22-12-2021,HIRECT,Smallcap,FMCG
22-12-2021,MANAKCOAT,Smallcap,Metals
23-12-2021,KOTHARIPET,Smallcap,Oils
23-12-2021,TRIGYN,Smallcap,I.T
23-12-2021,MITTAL,Smallcap,Textiles
23-12-2021,SHAREINDIA,Smallcap,Finance
23-12-2021,GATI,Smallcap,Services
23-12-2021,VISESHINFO,Smallcap,I.T
23-12-2021,LOKESHMACH,Smallcap,FMCG
23-12-2021,HUBTOWN,Smallcap,Realty
24-12-2021,KANANIIND,Smallcap,Miscellaneous
24-12-2021,GLOBAL,Smallcap,Services
24-12-2021,MITTAL,Smallcap,Textiles
24-12-2021,EMAMIREAL,Smallcap,Realty
24-12-2021,SMARTLINK,Smallcap,Finance
24-12-2021,MORARJEE,Smallcap,Textiles
24-12-2021,CTE,Smallcap,I.T
24-12-2021,LGBFORGE,Smallcap,Industrials
27-12-2021,WEBELSOLAR,Smallcap,FMCG
27-12-2021,MARALOVER,Smallcap,Textiles
27-12-2021,KINGFA,Smallcap,FMCG
27-12-2021,GLOBAL,Smallcap,Services
27-12-2021,APOLLO,Smallcap,I.T
27-12-2021,EMAMIREAL,Smallcap,Realty
27-12-2021,SMARTLINK,Smallcap,Finance
27-12-2021,TANTIACONS,Smallcap,Realty
27-12-2021,LOKESHMACH,Smallcap,FMCG
27-12-2021,GLOBALVECT,Smallcap,Services
27-12-2021,EXCEL,Smallcap,I.T
27-12-2021,DLINKINDIA,Smallcap,I.T
27-12-2021,BCP,Smallcap,Industrials
27-12-2021,MANAKALUCO,Smallcap,Metals
27-12-2021,BINDALAGRO,Smallcap,Finance
28-12-2021,INDORAMA,Smallcap,Textiles
28-12-2021,TEXINFRA,Smallcap,Realty
28-12-2021,KINGFA,Smallcap,FMCG
28-12-2021,BIL,Smallcap,FMCG
28-12-2021,INTENTECH,Smallcap,I.T
28-12-2021,LOKESHMACH,Smallcap,FMCG
28-12-2021,HUBTOWN,Smallcap,Realty
28-12-2021,TRIL,Smallcap,FMCG
28-12-2021,EXCEL,Smallcap,I.T
28-12-2021,BCP,Smallcap,Industrials
29-12-2021,KILITCH,Smallcap,Pharmaceuticals
29-12-2021,NACLIND,Smallcap,Industrials
29-12-2021,SHIVAMILLS,Smallcap,Textiles
29-12-2021,CYBERTECH,Smallcap,I.T
29-12-2021,HBSL,Smallcap,Finance
29-12-2021,ENERGYDEV,Smallcap,Miscellaneous
29-12-2021,SMARTLINK,Smallcap,Finance
29-12-2021,PUNJLLOYD,Smallcap,Realty
29-12-2021,ANKITMETAL,Smallcap,Metals
29-12-2021,TRIL,Smallcap,FMCG
29-12-2021,MANAKSIA,Smallcap,Metals
29-12-2021,EXCEL,Smallcap,I.T
29-12-2021,INDOSOLAR,Smallcap,FMCG
29-12-2021,BCP,Smallcap,Industrials
29-12-2021,BINDALAGRO,Smallcap,Finance
30-12-2021,RESPONIND,Smallcap,FMCG
30-12-2021,SANWARIA,Smallcap,FMCG
30-12-2021,KINGFA,Smallcap,FMCG
30-12-2021,APOLLO,Smallcap,I.T
30-12-2021,SHIVAMILLS,Smallcap,Textiles
30-12-2021,CYBERTECH,Smallcap,I.T
30-12-2021,HBSL,Smallcap,Finance
30-12-2021,MSPL,Smallcap,Metals
30-12-2021,BARTRONICS,Smallcap,I.T
30-12-2021,SEPC,Smallcap,Realty
30-12-2021,LGBFORGE,Smallcap,Industrials
30-12-2021,RAMASTEEL,Smallcap,Metals
31-12-2021,GINNIFILA,Smallcap,Textiles
31-12-2021,SALONA,Smallcap,Textiles
31-12-2021,RESPONIND,Smallcap,FMCG
31-12-2021,RUCHINFRA,Smallcap,Miscellaneous
31-12-2021,SANCO,Smallcap,FMCG
31-12-2021,MSPL,Smallcap,Metals
31-12-2021,ALPA,Smallcap,Pharmaceuticals
31-12-2021,BGRENERGY,Smallcap,Realty
31-12-2021,JUBLINDS,Smallcap,Industrials
31-12-2021,RVHL,Smallcap,Realty
31-12-2021,BKMINDST,Smallcap,Services
31-12-2021,RAMASTEEL,Smallcap,Metals
03-01-2022,SALONA,Smallcap,Textiles
03-01-2022,ORIENTHOT,Smallcap,Services
03-01-2022,UCALFUEL,Smallcap,Auto
03-01-2022,HIRECT,Smallcap,FMCG
03-01-2022,TTL,Smallcap,Textiles
03-01-2022,SANGAMIND,Smallcap,Textiles
03-01-2022,VINDHYATEL,Smallcap,Industrials
03-01-2022,ALBERTDAVD,Smallcap,Pharmaceuticals
03-01-2022,SANCO,Smallcap,FMCG
03-01-2022,BALPHARMA,Smallcap,Pharmaceuticals
03-01-2022,BANARBEADS,Smallcap,Industrials
03-01-2022,APOLLO,Smallcap,I.T
03-01-2022,AARON,Smallcap,FMCG
03-01-2022,SWELECTES,Smallcap,FMCG
03-01-2022,BLBLIMITED,Smallcap,Finance
03-01-2022,SHREERAMA,Smallcap,Services
03-01-2022,VISESHINFO,Smallcap,I.T
03-01-2022,MSPL,Smallcap,Metals
03-01-2022,HTMEDIA,Smallcap,Media
03-01-2022,ORIENTALTL,Smallcap,Miscellaneous
03-01-2022,ALPA,Smallcap,Pharmaceuticals
03-01-2022,ECLERX,Midcap,I.T
03-01-2022,ARSSINFRA,Smallcap,Realty
03-01-2022,INVENTURE,Smallcap,Finance
03-01-2022,ESSARSHPNG,Smallcap,Services
03-01-2022,MINDACORP,Midcap,Auto
03-01-2022,BALKRISHNA,Smallcap,Industrials
03-01-2022,RAMASTEEL,Smallcap,Metals
04-01-2022,BALRAMCHIN,Midcap,FMCG
04-01-2022,EASTSILK,Smallcap,Textiles
04-01-2022,DHAMPURSUG,Smallcap,FMCG
04-01-2022,INDORAMA,Smallcap,Textiles
04-01-2022,BANSWRAS,Smallcap,Textiles
04-01-2022,TALBROAUTO,Smallcap,Auto
04-01-2022,REVATHI,Smallcap,FMCG
04-01-2022,KANANIIND,Smallcap,Miscellaneous
04-01-2022,PVP,Smallcap,Realty
04-01-2022,SURYALAXMI,Smallcap,Textiles
04-01-2022,SANCO,Smallcap,FMCG
04-01-2022,AVADHSUGAR,Smallcap,FMCG
04-01-2022,GLOBAL,Smallcap,Services
04-01-2022,TECHIN,Smallcap,Realty
04-01-2022,BANARBEADS,Smallcap,Industrials
04-01-2022,KAPSTON,Smallcap,Miscellaneous
04-01-2022,GODHA,Smallcap,Industrials
04-01-2022,VARROC,Smallcap,Auto
04-01-2022,OMINFRAL,Smallcap,Industrials
04-01-2022,NEOGEN,Smallcap,Industrials
04-01-2022,VIKASLIFE,Smallcap,Services
04-01-2022,AFFLE,Midcap,I.T
04-01-2022,SHREERAMA,Smallcap,Services
04-01-2022,COMPINFO,Smallcap,I.T
04-01-2022,SALSTEEL,Smallcap,Metals
04-01-2022,CYBERMEDIA,Smallcap,Media
04-01-2022,BARTRONICS,Smallcap,I.T
04-01-2022,ROHITFERRO,Smallcap,Industrials
04-01-2022,MAGNUM,Smallcap,Industrials
04-01-2022,BURNPUR,Smallcap,Industrials
04-01-2022,LPDC,Smallcap,Realty
04-01-2022,ARSSINFRA,Smallcap,Realty
04-01-2022,SUNDARAM,Smallcap,Media
04-01-2022,KCPSUGIND,Smallcap,FMCG
04-01-2022,PRAKASHSTL,Smallcap,Metals
04-01-2022,INVENTURE,Smallcap,Finance
04-01-2022,TIJARIA,Smallcap,FMCG
04-01-2022,SABEVENTS,Smallcap,Media
05-01-2022,TALBROAUTO,Smallcap,Auto
05-01-2022,GRPLTD,Smallcap,FMCG
05-01-2022,GANECOS,Smallcap,Textiles
05-01-2022,SANCO,Smallcap,FMCG
05-01-2022,REPL,Smallcap,Realty
05-01-2022,UNIDT,Smallcap,FMCG
05-01-2022,CYBERMEDIA,Smallcap,Media
05-01-2022,RMCL,Smallcap,Services
05-01-2022,GTLINFRA,Smallcap,Telecom
05-01-2022,ANKITMETAL,Smallcap,Metals
05-01-2022,BURNPUR,Smallcap,Industrials
05-01-2022,SUNDARAM,Smallcap,Media
05-01-2022,INVENTURE,Smallcap,Finance
05-01-2022,HPL,Smallcap,FMCG
06-01-2022,SWANENERGY,Smallcap,Textiles
06-01-2022,BANSWRAS,Smallcap,Textiles
06-01-2022,TALBROAUTO,Smallcap,Auto
06-01-2022,GRPLTD,Smallcap,FMCG
06-01-2022,KITEX,Smallcap,FMCG
06-01-2022,SANCO,Smallcap,FMCG
06-01-2022,PANAMAPET,Smallcap,Oils
06-01-2022,COMPINFO,Smallcap,I.T
06-01-2022,NAHARCAP,Smallcap,Finance
06-01-2022,ARCHIDPLY,Smallcap,Miscellaneous
06-01-2022,ZEELEARN,Smallcap,I.T
07-01-2022,GINNIFILA,Smallcap,Textiles
07-01-2022,VHL,Smallcap,Finance
07-01-2022,TALBROAUTO,Smallcap,Auto
07-01-2022,AYMSYNTEX,Smallcap,Textiles
07-01-2022,SUMEETINDS,Smallcap,Textiles
07-01-2022,SALZERELEC,Smallcap,FMCG
07-01-2022,TRIGYN,Smallcap,I.T
07-01-2022,INDIACEM,Midcap,Industrials
07-01-2022,KAPSTON,Smallcap,Miscellaneous
07-01-2022,OMINFRAL,Smallcap,Industrials
07-01-2022,ORIENTALTL,Smallcap,Miscellaneous
07-01-2022,CCCL,Smallcap,Realty
07-01-2022,BGRENERGY,Smallcap,Realty
07-01-2022,BIRLAMONEY,Smallcap,Services
07-01-2022,20MICRONS,Smallcap,Industrials
07-01-2022,ARSSINFRA,Smallcap,Realty
07-01-2022,MANAKSTEEL,Smallcap,Metals
10-01-2022,INDORAMA,Smallcap,Textiles
10-01-2022,GREAVESCOT,Smallcap,FMCG
10-01-2022,AYMSYNTEX,Smallcap,Textiles
10-01-2022,ASHIMASYN,Smallcap,Textiles
10-01-2022,SALZERELEC,Smallcap,FMCG
10-01-2022,KELLTONTEC,Smallcap,I.T
10-01-2022,ALOKINDS,Midcap,Textiles
10-01-2022,KITEX,Smallcap,FMCG
10-01-2022,GODHA,Smallcap,Industrials
10-01-2022,AKG,Smallcap,Services
10-01-2022,BIOFILCHEM,Smallcap,Pharmaceuticals
10-01-2022,INDNIPPON,Smallcap,Auto
10-01-2022,ORIENTALTL,Smallcap,Miscellaneous
10-01-2022,20MICRONS,Smallcap,Industrials
10-01-2022,VASCONEQ,Smallcap,Realty
10-01-2022,VASWANI,Smallcap,Metals
10-01-2022,BKMINDST,Smallcap,Services
10-01-2022,RAMASTEEL,Smallcap,Metals
11-01-2022,LAMBODHARA,Smallcap,Textiles
11-01-2022,PRSMJOHNSN,Midcap,Industrials
11-01-2022,GREAVESCOT,Smallcap,FMCG
11-01-2022,TTL,Smallcap,Textiles
11-01-2022,KELLTONTEC,Smallcap,I.T
11-01-2022,WEIZMANIND,Smallcap,Textiles
11-01-2022,BIOFILCHEM,Smallcap,Pharmaceuticals
11-01-2022,UNIDT,Smallcap,FMCG
11-01-2022,GMDCLTD,Smallcap,Industrials
11-01-2022,INDNIPPON,Smallcap,Auto
11-01-2022,PNC,Smallcap,Media
11-01-2022,SALSTEEL,Smallcap,Metals
11-01-2022,ZEEMEDIA,Smallcap,Media
11-01-2022,CTE,Smallcap,I.T
11-01-2022,MAGNUM,Smallcap,Industrials
11-01-2022,TWL,Smallcap,FMCG
11-01-2022,VASCONEQ,Smallcap,Realty
11-01-2022,SUNDARAM,Smallcap,Media
11-01-2022,FCL,Smallcap,Industrials
11-01-2022,DHUNINV,Smallcap,Finance
11-01-2022,VASWANI,Smallcap,Metals
11-01-2022,RHIM,Midcap,Industrials
11-01-2022,DTIL,Smallcap,FMCG
12-01-2022,SUNDRMBRAK,Smallcap,Auto
12-01-2022,INDORAMA,Smallcap,Textiles
12-01-2022,SPMLINFRA,Smallcap,Realty
12-01-2022,TATACOMM,Largecap,Telecom
12-01-2022,BHANDARI,Smallcap,Textiles
12-01-2022,ORBTEXP,Smallcap,Textiles
12-01-2022,3PLAND,Smallcap,Finance
12-01-2022,SURANAT&P,Smallcap,Miscellaneous
12-01-2022,SUPERSPIN,Smallcap,Textiles
12-01-2022,MENONBE,Smallcap,Auto
12-01-2022,JMA,Smallcap,Auto
12-01-2022,APEX,Smallcap,Miscellaneous
12-01-2022,63MOONS,Smallcap,I.T
12-01-2022,VARROC,Smallcap,Auto
12-01-2022,COUNCODOS,Smallcap,Realty
12-01-2022,DSSL,Smallcap,I.T
12-01-2022,JPPOWER,Smallcap,Miscellaneous
12-01-2022,NDL,Smallcap,Textiles
12-01-2022,ROHITFERRO,Smallcap,Industrials
12-01-2022,PGIL,Smallcap,FMCG
12-01-2022,TFL,Smallcap,Finance
12-01-2022,MAGNUM,Smallcap,Industrials
12-01-2022,LPDC,Smallcap,Realty
12-01-2022,JPINFRATEC,Smallcap,Realty
12-01-2022,VASWANI,Smallcap,Metals
12-01-2022,UJAAS,Smallcap,FMCG
12-01-2022,COFFEEDAY,Smallcap,Quick Service Restaurant
13-01-2022,ORIENTHOT,Smallcap,Services
13-01-2022,SHALPAINTS,Smallcap,Industrials
13-01-2022,HAVISHA,Smallcap,Miscellaneous
13-01-2022,SUPERHOUSE,Smallcap,FMCG
13-01-2022,JMA,Smallcap,Auto
13-01-2022,UNIVASTU,Smallcap,Realty
13-01-2022,NILAINFRA,Smallcap,Realty
13-01-2022,VIKASECO,Smallcap,FMCG
13-01-2022,NDRAUTO,Smallcap,Auto
13-01-2022,CYBERMEDIA,Smallcap,Media
13-01-2022,FCSSOFT,Smallcap,I.T
13-01-2022,PGIL,Smallcap,FMCG
13-01-2022,MAGNUM,Smallcap,Industrials
13-01-2022,BKMINDST,Smallcap,Services
14-01-2022,RUBYMILLS,Smallcap,Textiles
14-01-2022,KOTHARIPET,Smallcap,Oils
14-01-2022,ORBTEXP,Smallcap,Textiles
14-01-2022,SUPERHOUSE,Smallcap,FMCG
14-01-2022,ORIENTLTD,Smallcap,Services
14-01-2022,UNIVASTU,Smallcap,Realty
14-01-2022,ELECTHERM,Smallcap,Metals
14-01-2022,BANARBEADS,Smallcap,Industrials
14-01-2022,SINTERCOM,Smallcap,Auto
14-01-2022,MACPOWER,Smallcap,Industrials
14-01-2022,GODHA,Smallcap,Industrials
14-01-2022,GMDCLTD,Smallcap,Industrials
14-01-2022,VISESHINFO,Smallcap,I.T
14-01-2022,MAGNUM,Smallcap,Industrials
14-01-2022,BKMINDST,Smallcap,Services
14-01-2022,MANAKSTEEL,Smallcap,Metals
14-01-2022,COFFEEDAY,Smallcap,Quick Service Restaurant
17-01-2022,GINNIFILA,Smallcap,Textiles
17-01-2022,SALONA,Smallcap,Textiles
17-01-2022,MADRASFERT,Smallcap,Industrials
17-01-2022,ORIENTHOT,Smallcap,Services
17-01-2022,RUBYMILLS,Smallcap,Textiles
17-01-2022,REVATHI,Smallcap,FMCG
17-01-2022,LAKPRE,Smallcap,Industrials
17-01-2022,KOTHARIPET,Smallcap,Oils
17-01-2022,JSWISPL,Smallcap,Metals
17-01-2022,MURUDCERA,Smallcap,Industrials
17-01-2022,ALOKINDS,Midcap,Textiles
17-01-2022,BRNL,Smallcap,Realty
17-01-2022,ORIENTLTD,Smallcap,Services
17-01-2022,SHRADHA,Smallcap,Realty
17-01-2022,GODHA,Smallcap,Industrials
17-01-2022,RAJESHEXPO,Midcap,Miscellaneous
17-01-2022,SPLIL,Smallcap,Textiles
17-01-2022,LUMAXTECH,Smallcap,Auto
17-01-2022,QUINTEGRA,Smallcap,I.T
17-01-2022,ALPA,Smallcap,Pharmaceuticals
17-01-2022,FLEXITUFF,Smallcap,Services
17-01-2022,NECCLTD,Smallcap,Services
17-01-2022,MANAKSTEEL,Smallcap,Metals
17-01-2022,COFFEEDAY,Smallcap,Quick Service Restaurant
18-01-2022,SPMLINFRA,Smallcap,Realty
18-01-2022,KHAICHEM,Smallcap,Industrials
18-01-2022,PRESSMN,Smallcap,Miscellaneous
18-01-2022,SUMEETINDS,Smallcap,Textiles
18-01-2022,KELLTONTEC,Smallcap,I.T
18-01-2022,SUPERSPIN,Smallcap,Textiles
18-01-2022,PRECWIRE,Smallcap,Metals
18-01-2022,63MOONS,Smallcap,I.T
18-01-2022,SUBCAPCITY,Smallcap,Realty
18-01-2022,MOHITIND,Smallcap,Textiles
18-01-2022,KHANDSE,Smallcap,Finance
18-01-2022,ATLANTA,Smallcap,Realty
18-01-2022,RAMKY,Smallcap,Realty
18-01-2022,VASWANI,Smallcap,Metals
18-01-2022,UJAAS,Smallcap,FMCG
18-01-2022,BHARATWIRE,Smallcap,Metals
19-01-2022,AGI,Smallcap,Services
19-01-2022,TATAELXSI,Largecap,I.T
19-01-2022,TCIFINANCE,Smallcap,Finance
19-01-2022,SHIVATEX,Smallcap,Textiles
19-01-2022,GANECOS,Smallcap,Textiles
19-01-2022,SUMEETINDS,Smallcap,Textiles
19-01-2022,PRECWIRE,Smallcap,Metals
19-01-2022,MENONBE,Smallcap,Auto
19-01-2022,SUBCAPCITY,Smallcap,Realty
19-01-2022,KHANDSE,Smallcap,Finance
19-01-2022,SPLIL,Smallcap,Textiles
19-01-2022,ONMOBILE,Smallcap,Telecom
19-01-2022,PFS,Smallcap,Finance
19-01-2022,VASWANI,Smallcap,Metals
20-01-2022,KHAITANLTD,Smallcap,Services
20-01-2022,HSCL,Smallcap,Industrials
20-01-2022,AGI,Smallcap,Services
20-01-2022,TATAELXSI,Largecap,I.T
20-01-2022,IFBAGRO,Smallcap,FMCG
20-01-2022,CONTROLPR,Smallcap,Services
20-01-2022,INTENTECH,Smallcap,I.T
20-01-2022,TVSELECT,Smallcap,I.T
20-01-2022,SPLIL,Smallcap,Textiles
20-01-2022,CTE,Smallcap,I.T
20-01-2022,NITINFIRE,Smallcap,FMCG
20-01-2022,ONMOBILE,Smallcap,Telecom
20-01-2022,COFFEEDAY,Smallcap,Quick Service Restaurant
21-01-2022,KHAITANLTD,Smallcap,Services
21-01-2022,ANTGRAPHIC,Smallcap,Media
21-01-2022,PRESSMN,Smallcap,Miscellaneous
21-01-2022,SIGIND,Smallcap,Services
21-01-2022,WORTH,Smallcap,Industrials
21-01-2022,ARVEE,Smallcap,Pharmaceuticals
21-01-2022,LINC,Smallcap,Miscellaneous
21-01-2022,POWERINDIA,Midcap,FMCG
21-01-2022,VISESHINFO,Smallcap,I.T
21-01-2022,TVSELECT,Smallcap,I.T
21-01-2022,INDOTECH,Smallcap,FMCG
21-01-2022,CTE,Smallcap,I.T
21-01-2022,KAUSHALYA,Smallcap,Realty
21-01-2022,SHARDACROP,Midcap,Industrials
24-01-2022,ANTGRAPHIC,Smallcap,Media
24-01-2022,ARVEE,Smallcap,Pharmaceuticals
24-01-2022,VIKASECO,Smallcap,FMCG
24-01-2022,VISESHINFO,Smallcap,I.T
24-01-2022,QUINTEGRA,Smallcap,I.T
24-01-2022,IL&FSENGG,Smallcap,Realty
24-01-2022,KAUSHALYA,Smallcap,Realty
24-01-2022,SHARDACROP,Midcap,Industrials
25-01-2022,ANTGRAPHIC,Smallcap,Media
25-01-2022,PRESSMN,Smallcap,Miscellaneous
25-01-2022,CCCL,Smallcap,Realty
25-01-2022,GOENKA,Smallcap,Miscellaneous
25-01-2022,SHARDACROP,Midcap,Industrials
27-01-2022,PRESSMN,Smallcap,Miscellaneous
27-01-2022,SIGIND,Smallcap,Services
27-01-2022,GAEL,Midcap,FMCG
27-01-2022,PSPPROJECT,Smallcap,Realty
27-01-2022,KAUSHALYA,Smallcap,Realty
27-01-2022,SHARDACROP,Midcap,Industrials
28-01-2022,ORBTEXP,Smallcap,Textiles
28-01-2022,ORIENTBELL,Smallcap,Industrials
28-01-2022,HTMEDIA,Smallcap,Media
28-01-2022,SHARDACROP,Midcap,Industrials
31-01-2022,ANTGRAPHIC,Smallcap,Media
31-01-2022,ORBTEXP,Smallcap,Textiles
31-01-2022,MMTC,Midcap,Services
